index,xp,yp,xt,yt,xm,ym
289,-40.48744493046603,13.006712836839043,-5.925533,-9.803489,1.5976455164589354,-47.55600585614753
290,-44.75897394345379,26.129098010709683,-8.06633,-9.991638,4.074654882162791,-59.16312466603808
291,-26.200919368646744,5.463421237302853,-8.914799,-4.3869724,18.4831713985156,-22.981828506876813
292,-42.67987713730087,19.476468520116402,-10.555449,-8.498448,12.198380906667774,-53.82351154962078
293,-10.047547678294706,7.8278505970613,3.1919875,-4.8970127,-17.61551023849902,-18.134684207117317
294,-38.83321141341672,5.545938842189004,-5.3848314,-9.8973,2.8297974479671906,-44.77427676652529
295,-28.15188670144337,2.8148095065681367,-12.526785,-5.5063696,30.527534305709764,-23.74425021511871
296,-43.16678741057875,15.258393525400594,-10.214362,-6.745065,15.773770432041498,-49.2736000719877
297,-33.65028898008359,11.149904138955156,-8.81532,-6.431749,13.953314169103479,-35.263988203685464
298,-25.012590627763643,-2.540043915680177,-0.4289803,-4.4447117,34.15755726940137,-15.744354962631114
299,-4.490682107389495,-31.623112540894773,0.1118411,0.24461392,31.044755344897,16.36712522192488
300,-31.85228346852975,0.9739836755805221,-8.586707,-2.6541653,30.092998699673668,-26.243649708781373
301,2.236627571944215,-42.95610889354579,1.5800645,3.740579,37.77383287182729,30.451923408562518
302,-34.35929834776366,5.2499627821059045,-9.686424,-3.2494102,21.852173854573273,-33.44435256548286
303,-44.356863632859636,17.23150461135048,-6.8264084,-10.282465,0.005685306872328969,-55.6187695109143
304,-41.468847403880694,9.1970162352849,-4.822013,-6.4144044,-18.785190068403033,-54.278079871634596
305,-37.18766896052269,3.0413560299541453,-6.557383,-3.1821692,24.419914183376218,-35.974618043089336
306,-33.67005838131849,3.8567335519922237,-13.402309,-7.813822,42.78321869358582,-26.372668219828068
307,-26.697984268663372,-8.104380841115015,-2.5593052,-2.8565304,29.408633837606235,-16.826568306423898
308,-32.76168244031685,2.995837199799406,-12.054917,-6.34271,33.13586061575203,-26.90010313384175
309,-40.70130604750103,16.001208788979156,-11.834752,-7.2942677,32.83785062839384,-44.26563502684379
